12.350 0.076 0.009 0.035 0.003 0.002 0.000
12.400 0.076 0.009 0.035 0.003 0.002 0.000
12.450 0.076 0.009 0.034 0.003 0.002 0.000
12.500 0.076 0.009 0.034 0.003 0.002 0.000
12.550 0.076 0.009 0.033 0.003 0.002 0.000
12.600 0.076 0.009 0.033 0.003 0.002 0.000
12.650 0.076 0.009 0.033 0.003 0.002 0.000
12.700 0.076 0.008 0.032 0.003 0.002 0.000
12.750 0.076 0.008 0.032 0.003 0.002 0.000
12.800 0.076 0.008 0.031 0.003 0.002 0.000
12.850 0.076 0.008 0.031 0.003 0.002 0.000
12.900 0.077 0.008 0.031 0.003 0.002 0.000
12.950 0.077 0.008 0.030 0.003 0.002 0.000
13.000 0.077 0.008 0.030 0.003 0.002 0.000
13.050 0.077 0.008 0.029 0.003 0.002 0.000
13.100 0.077 0.008 0.029 0.003 0.002 0.000
13.150 0.077 0.008 0.029 0.002 0.002 0.000
13.200 0.077 0.007 0.028 0.002 0.002 0.000
13.250 0.077 0.007 0.028 0.002 0.002 0.000
13.300 0.077 0.007 0.028 0.002 0.002 0.000
13.350 0.077 0.007 0.027 0.002 0.002 0.000
13.400 0.077 0.007 0.027 0.002 0.002 0.000
13.450 0.077 0.007 0.027 0.002 0.002 0.000
13.500 0.077 0.007 0.026 0.002 0.002 0.000
13.550 0.077 0.007 0.026 0.002 0.002 0.000
13.600 0.077 0.007 0.026 0.002 0.002 0.000
13.650 0.077 0.007 0.025 0.002 0.002 0.000
13.700 0.077 0.007 0.025 0.002 0.002 0.000
13.750 0.077 0.007 0.025 0.002 0.002 0.000
13.800 0.077 0.006 0.024 0.002 0.002 0.000
13.850 0.077 0.006 0.024 0.002 0.002 0.000
13.900 0.077 0.006 0.024 0.002 0.002 0.000
13.950 0.077 0.006 0.024 0.002 0.002 0.000
14.000 0.077 0.006 0.023 0.002 0.001 0.000
14.050 0.077 0.006 0.023 0.002 0.001 0.000
14.100 0.077 0.006 0.023 0.002 0.001 0.000
14.150 0.077 0.006 0.022 0.002 0.001 0.000
14.200 0.077 0.006 0.022 0.002 0.001 0.000
14.250 0.078 0.006 0.022 0.002 0.001 0.000
14.300 0.078 0.006 0.022 0.002 0.001 0.000
14.350 0.078 0.006 0.021 0.002 0.001 0.000
14.400 0.078 0.006 0.021 0.002 0.001 0.000
14.450 0.078 0.005 0.021 0.002 0.001 0.000
14.500 0.078 0.005 0.021 0.002 0.001 0.000
14.550 0.078 0.005 0.020 0.002 0.001 0.000
14.600 0.078 0.005 0.020 0.002 0.001 0.000
14.650 0.078 0.005 0.020 0.002 0.001 0.000
14.700 0.078 0.005 0.020 0.002 0.001 0.000
14.750 0.078 0.005 0.019 0.002 0.001 0.000
14.800 0.078 0.005 0.019 0.002 0.001 0.000
14.850 0.078 0.005 0.019 0.002 0.001 0.000
14.900 0.078 0.005 0.019 0.002 0.001 0.000
14.950 0.078 0.005 0.018 0.002 0.001 0.000
15.000 0.078 0.005 0.018 0.002 0.001 0.000
15.050 0.078 0.005 0.018 0.002 0.001 0.000
15.100 0.078 0.005 0.018 0.002 0.001 0.000
15.150 0.078 0.005 0.017 0.002 0.001 0.000
15.200 0.078 0.005 0.017 0.001 0.001 0.000
15.250 0.078 0.004 0.017 0.001 0.001 0.000
15.300 0.078 0.004 0.017 0.001 0.001 0.000
15.350 0.078 0.004 0.017 0.001 0.001 0.000
15.400 0.078 0.004 0.016 0.001 0.001 0.000
15.450 0.078 0.004 0.016 0.001 0.001 0.000
15.500 0.078 0.004 0.016 0.001 0.001 0.000
15.550 0.078 0.004 0.016 0.001 0.001 0.000
15.600 0.078 0.004 0.016 0.001 0.001 0.000
15.650 0.078 0.004 0.015 0.001 0.001 0.000
15.700 0.078 0.004 0.015 0.001 0.001 0.000
15.750 0.078 0.004 0.015 0.001 0.001 0.000
15.800 0.078 0.004 0.015 0.001 0.001 0.000
15.850 0.078 0.004 0.015 0.001 0.001 0.000
15.900 0.078 0.004 0.014 0.001 0.001 0.000
15.950 0.078 0.004 0.014 0.001 0.001 0.000
16.000 0.078 0.004 0.014 0.001 0.001 0.000
16.050 0.078 0.004 0.014 0.001 0.001 0.000
16.100 0.078 0.004 0.014 0.001 0.001 0.000
16.150 0.078 0.004 0.014 0.001 0.001 0.000
16.200 0.078 0.004 0.013 0.001 0.001 0.000
16.250 0.078 0.003 0.013 0.001 0.001 0.000
16.300 0.079 0.003 0.013 0.001 0.001 0.000
